# TLE InfoGPS-43 catalog #24876 epoch 2022-01-04 07:54:25 UTC
# GPS-43
# 1 24876U 97035A   22004.32945293  .00000038  00000-0  00000-0 0  9997
# 2 24876  55.4921 162.0762 0056001  54.4997 305.9846  2.00563059179360
# MJD   UTC   X[m]   Y[m]   Z[m]   XDOT[m/s]   YDOT[m/s]   ZDOT[m/s]
# 
 59583 60625.00  5125798.21434 14236223.87304 -21984845.32242    -3656.93905     1219.32584      -48.18208 
 59583 60685.00  4906190.26948 14308844.76046 -21986907.01342    -3663.24858     1201.37264      -20.52122 
 59583 60745.00  4686212.02858 14380385.68094 -21987308.92015    -3669.28215     1183.32727        7.14350 
 59583 60805.00  4465880.06488 14450841.14360 -21986050.87245    -3675.03925     1165.19105       34.81003 
 59583 60865.00  4245210.98075 14520205.73739 -21983132.82363    -3680.51942     1146.96531       62.47631 
 59583 60925.00  4024221.40646 14588474.13146 -21978554.85047    -3685.72218     1128.65140       90.14028 
 59583 60985.00  3802927.99906 14655641.07559 -21972317.15331    -3690.64711     1110.25065      117.79988 
 59583 61045.00  3581347.44110 14721701.40058 -21964420.05600    -3695.29380     1091.76443      145.45305 
 59583 61105.00  3359496.43951 14786650.01869 -21954864.00603    -3699.66184     1073.19409      173.09774 
 59583 61165.00  3137391.72434 14850481.92399 -21943649.57443    -3703.75087     1054.54100      200.73188 
 59583 61225.00  2915050.04762 14913192.19278 -21930777.45586    -3707.56052     1035.80654      228.35341 
 59583 61285.00  2692488.18208 14974775.98400 -21916248.46855    -3711.09046     1016.99208      255.96027 
 59583 61345.00  2469722.92003 15035228.53954 -21900063.55433    -3714.34037      998.09902      283.55041 
 59583 61405.00  2246771.07207 15094545.18469 -21882223.77857    -3717.30996      979.12874      311.12176 
 59583 61465.00  2023649.46596 15152721.32847 -21862730.33018    -3719.99895      960.08264      338.67226 
 59583 61525.00  1800374.94533 15209752.46400 -21841584.52156    -3722.40710      940.96213      366.19987 
 59583 61585.00  1576964.36852 15265634.16887 -21818787.78854    -3724.53415      921.76861      393.70251 
 59583 61645.00  1353434.60733 15320362.10550 -21794341.69035    -3726.37991      902.50351      421.17814 
 59583 61705.00  1129802.54585 15373932.02146 -21768247.90954    -3727.94417      883.16825      448.62470 
 59583 61765.00   906085.07916 15426339.74983 -21740508.25192    -3729.22676      863.76426      476.04014 
 59583 61825.00   682299.11218 15477581.20955 -21711124.64647    -3730.22753      844.29296      503.42240 
 59583 61885.00   458461.55842 15527652.40575 -21680099.14524    -3730.94635      824.75580      530.76943 
 59583 61945.00   234589.33875 15576549.43004 -21647433.92329    -3731.38309      805.15423      558.07919 
 59583 62005.00    10699.38018 15624268.46087 -21613131.27853    -3731.53768      785.48968      585.34963 
 59583 62065.00  -213191.38537 15670805.76384 -21577193.63166    -3731.41004      765.76362      612.57870 
 59583 62125.00  -437066.02232 15716157.69199 -21539623.52600    -3731.00011      745.97751      639.76436 
 59583 62185.00  -660907.59261 15760320.68613 -21500423.62740    -3730.30787      726.13281      666.90457 
 59583 62245.00  -884699.15699 15803291.27510 -21459596.72407    -3729.33331      706.23100      693.99729 
 59583 62305.00 -1108423.77622 15845066.07611 -21417145.72642    -3728.07643      686.27354      721.04049 
 59583 62365.00 -1332064.51233 15885641.79498 -21373073.66696    -3726.53728      666.26191      748.03213 
 59583 62425.00 -1555604.42980 15925015.22646 -21327383.70006    -3724.71589      646.19761      774.97018 
 59583 62485.00 -1779026.59687 15963183.25447 -21280079.10184    -3722.61235      626.08212      801.85262 
 59583 62545.00 -2002314.08675 16000142.85238 -21231163.26993    -3720.22674      605.91693      828.67741 
 59583 62605.00 -2225449.97883 16035891.08330 -21180639.72332    -3717.55919      585.70353      855.44255 
 59583 62665.00 -2448417.35995 16070425.10029 -21128512.10215    -3714.60981      565.44344      882.14601 
 59583 62725.00 -2671199.32563 16103742.14664 -21074784.16748    -3711.37878      545.13816      908.78578 
 59583 62785.00 -2893778.98134 16135839.55612 -21019459.80110    -3707.86626      524.78920      935.35985 
 59583 62845.00 -3116139.44368 16166714.75317 -20962543.00529    -3704.07246      504.39806      961.86621 
 59583 62905.00 -3338263.84167 16196365.25321 -20904037.90257    -3699.99758      483.96627      988.30286 
 59583 62965.00 -3560135.31799 16224788.66279 -20843948.73549    -3695.64187      463.49536     1014.66781 
 59583 63025.00 -3781737.03019 16251982.67987 -20782279.86635    -3691.00558      442.98683     1040.95905 
 59583 63085.00 -4003052.15197 16277945.09398 -20719035.77693    -3686.08899      422.44223     1067.17460 
 59583 63145.00 -4224063.87439 16302673.78647 -20654221.06828    -3680.89242      401.86308     1093.31248 
 59583 63205.00 -4444755.40715 16326166.73071 -20587840.46035    -3675.41616      381.25093     1119.37070 
 59583 63265.00 -4665109.97980 16348421.99223 -20519898.79179    -3669.66057      360.60730     1145.34729 
 59583 63325.00 -4885110.84298 16369437.72898 -20450401.01960    -3663.62601      339.93374     1171.24028 
 59583 63385.00 -5104741.26971 16389212.19149 -20379352.21884    -3657.31286      319.23179     1197.04771 
 59583 63445.00 -5323984.55656 16407743.72300 -20306757.58231    -3650.72152      298.50300     1222.76760 
 59583 63505.00 -5542824.02496 16425030.75970 -20232622.42025    -3643.85243      277.74893     1248.39802 
 59583 63565.00 -5761243.02240 16441071.83084 -20156952.15999    -3636.70601      256.97111     1273.93701 
 59583 63625.00 -5979224.92367 16455865.55892 -20079752.34563    -3629.28274      236.17112     1299.38262 
 59583 63685.00 -6196753.13214 16469410.65983 -20001028.63765    -3621.58311      215.35050     1324.73293 
 59583 63745.00 -6413811.08094 16481705.94297 -19920786.81261    -3613.60762      194.51082     1349.98599 
 59583 63805.00 -6630382.23425 16492750.31143 -19839032.76273    -3605.35680      173.65363     1375.13989 
 59583 63865.00 -6846450.08852 16502542.76208 -19755772.49557    -3596.83120      152.78051     1400.19271 
 59583 63925.00 -7061998.17369 16511082.38574 -19671012.13361    -3588.03138      131.89302     1425.14253 
 59583 63985.00 -7277010.05446 16518368.36724 -19584757.91386    -3578.95794      110.99273     1449.98745 
 59583 64045.00 -7491469.33148 16524399.98558 -19497016.18749    -3569.61149       90.08120     1474.72556 
 59583 64105.00 -7705359.64263 16529176.61402 -19407793.41937    -3559.99265       69.16001     1499.35498 
 59583 64165.00 -7918664.66423 16532697.72017 -19317096.18773    -3550.10207       48.23074     1523.87383 
 59583 64225.00 -8131368.11225 16534962.86608 -19224931.18366    -3539.94043       27.29495     1548.28021 
 59583 64285.00 -8343453.74359 16535971.70834 -19131305.21070    -3529.50843        6.35423     1572.57227 
 59583 64345.00 -8554905.35726 16535723.99813 -19036225.18442    -3518.80676      -14.58986     1596.74814 
 59583 64405.00 -8765706.79563 16534219.58133 -18939698.13196    -3507.83617      -35.53572     1620.80597 
 59583 64465.00 -8975841.94565 16531458.39856 -18841731.19152    -3496.59741      -56.48178     1644.74390 
 59583 64525.00 -9185294.74008 16527440.48523 -18742331.61199    -3485.09125      -77.42647     1668.56010 
 59583 64585.00 -9394049.15868 16522165.97162 -18641506.75238    -3473.31849      -98.36819     1692.25273 
 59583 64645.00 -9602089.22949 16515635.08288 -18539264.08137    -3461.27993     -119.30537     1715.81997 
 59583 64705.00 -9809399.02996 16507848.13912 -18435611.17684    -3448.97642     -140.23643     1739.26001 
 59583 64765.00 -10015962.68825 16498805.55540 -18330555.72533    -3436.40881     -161.15977     1762.57104 
 59583 64825.00 -10221764.38440 16488507.84176 -18224105.52154    -3423.57797     -182.07383     1785.75125 
 59583 64885.00 -10426788.35153 16476955.60325 -18116268.46784    -3410.48480     -202.97701     1808.79887 
 59583 64945.00 -10631018.87707 16464149.53995 -18007052.57369    -3397.13021     -223.86773     1831.71211 
 59583 65005.00 -10834440.30396 16450090.44693 -17896465.95515    -3383.51515     -244.74441     1854.48919 
 59583 65065.00 -11037037.03184 16434779.21429 -17784516.83429    -3369.64055     -265.60546     1877.12836 
 59583 65125.00 -11238793.51828 16418216.82712 -17671213.53870    -3355.50741     -286.44931     1899.62786 
 59583 65185.00 -11439694.27993 16400404.36548 -17556564.50085    -3341.11671     -307.27436     1921.98595 
 59583 65245.00 -11639723.89376 16381343.00443 -17440578.25761    -3326.46946     -328.07904     1944.20089 
 59583 65305.00 -11838866.99821 16361034.01390 -17323263.44959    -3311.56672     -348.86176     1966.27095 
 59583 65365.00 -12037108.29442 16339478.75876 -17204628.82059    -3296.40952     -369.62095     1988.19444 
 59583 65425.00 -12234432.54738 16316678.69867 -17084683.21701    -3280.99894     -390.35502     2009.96963 
 59583 65485.00 -12430824.58713 16292635.38812 -16963435.58725    -3265.33608     -411.06239     2031.59483 
 59583 65545.00 -12626269.30992 16267350.47629 -16840894.98106    -3249.42205     -431.74148     2053.06837 
 59583 65605.00 -12820751.67941 16240825.70705 -16717070.54897    -3233.25798     -452.39073     2074.38856 
 59583 65665.00 -13014256.72783 16213062.91883 -16591971.54164    -3216.84502     -473.00855     2095.55374 
 59583 65725.00 -13206769.55713 16184064.04457 -16465607.30921    -3200.18436     -493.59336     2116.56226 
 59583 65785.00 -13398275.34017 16153831.11165 -16337987.30069    -3183.27717     -514.14360     2137.41247 
 59583 65845.00 -13588759.32186 16122366.24172 -16209121.06328    -3166.12467     -534.65770     2158.10275 
 59583 65905.00 -13778206.82032 16089671.65068 -16079018.24171    -3148.72809     -555.13408     2178.63148 
 59583 65965.00 -13966603.22806 16055749.64854 -15947688.57759    -3131.08868     -575.57117     2198.99704 
 59583 66025.00 -14153934.01308 16020602.63928 -15815141.90872    -3113.20771     -595.96742     2219.19785 
 59583 66085.00 -14340184.72003 15984233.12074 -15681388.16840    -3095.08645     -616.32126     2239.23230 
 59583 66145.00 -14525340.97138 15946643.68451 -15546437.38476    -3076.72623     -636.63112     2259.09884 
 59583 66205.00 -14709388.46851 15907837.01578 -15410299.68004    -3058.12836     -656.89545     2278.79589 
 59583 66265.00 -14892312.99288 15867815.89316 -15272985.26988    -3039.29419     -677.11270     2298.32190 
 59583 66325.00 -15074100.40711 15826583.18857 -15134504.46261    -3020.22508     -697.28130     2317.67534 
 59583 66385.00 -15254736.65614 15784141.86707 -14994867.65854    -3000.92241     -717.39971     2336.85468 
 59583 66445.00 -15434207.76835 15740494.98668 -14854085.34920    -2981.38759     -737.46638     2355.85841 
 59583 66505.00 -15612499.85661 15695645.69821 -14712168.11663    -2961.62202     -757.47977     2374.68501 
 59583 66565.00 -15789599.11948 15649597.24509 -14569126.63260    -2941.62715     -777.43833     2393.33301 
 59583 66625.00 -15965491.84223 15602352.96316 -14424971.65787    -2921.40443     -797.34052     2411.80093 
 59583 66685.00 -16140164.39796 15553916.28049 -14279714.04145    -2900.95533     -817.18481     2430.08730 
 59583 66745.00 -16313603.24873 15504290.71718 -14133364.71979    -2880.28134     -836.96967     2448.19067 
 59583 66805.00 -16485794.94659 15453479.88511 -13985934.71602    -2859.38399     -856.69357     2466.10961 
 59583 66865.00 -16656726.13468 15401487.48780 -13837435.13917    -2838.26478     -876.35498     2483.84268 
 59583 66925.00 -16826383.54832 15348317.32008 -13687877.18338    -2816.92527     -895.95238     2501.38848 
 59583 66985.00 -16994754.01605 15293973.26796 -13537272.12706    -2795.36701     -915.48426     2518.74561 
 59583 67045.00 -17161824.46073 15238459.30832 -13385631.33213    -2773.59160     -934.94910     2535.91268 
 59583 67105.00 -17327581.90054 15181779.50870 -13232966.24320    -2751.60063     -954.34540     2552.88832 
 59583 67165.00 -17492013.45010 15123938.02702 -13079288.38671    -2729.39570     -973.67165     2569.67118 
 59583 67225.00 -17655106.32146 15064939.11134 -12924609.37012    -2706.97847     -992.92634     2586.25991 
 59583 67285.00 -17816847.82517 15004787.09958 -12768940.88110    -2684.35057    -1012.10800     2602.65318 
 59583 67345.00 -17977225.37129 14943486.41924 -12612294.68665    -2661.51367    -1031.21511     2618.84968 
 59583 67405.00 -18136226.47044 14881041.58712 -12454682.63223    -2638.46946    -1050.24620     2634.84811 
 59583 67465.00 -18293838.73479 14817457.20906 -12296116.64097    -2615.21964    -1069.19979     2650.64717 
 59583 67525.00 -18450049.87911 14752737.97957 -12136608.71275    -2591.76593    -1088.07440     2666.24561 
 59583 67585.00 -18604847.72175 14686888.68161 -11976170.92332    -2568.11006    -1106.86856     2681.64215 
 59583 67645.00 -18758220.18563 14619914.18622 -11814815.42347    -2544.25378    -1125.58081     2696.83556 
 59583 67705.00 -18910155.29928 14551819.45220 -11652554.43809    -2520.19886    -1144.20967     2711.82460 
 59583 67765.00 -19060641.19776 14482609.52584 -11489400.26531    -2495.94709    -1162.75371     2726.60808 
 59583 67825.00 -19209666.12369 14412289.54050 -11325365.27559    -2471.50026    -1181.21147     2741.18478 
 59583 67885.00 -19357218.42822 14340864.71636 -11160461.91079    -2446.86020    -1199.58150     2755.55353 
 59583 67945.00 -19503286.57197 14268340.36001 -10994702.68332    -2422.02873    -1217.86237     2769.71315 
 59583 68005.00 -19647859.12597 14194721.86410 -10828100.17513    -2397.00770    -1236.05265     2783.66250 
 59583 68065.00 -19790924.77268 14120014.70701 -10660667.03685    -2371.79898    -1254.15092     2797.40044 
 59583 68125.00 -19932472.30686 14044224.45245 -10492415.98685    -2346.40446    -1272.15574     2810.92585 
 59583 68185.00 -20072490.63655 13967356.74910 -10323359.81025    -2320.82601    -1290.06572     2824.23762 
 59583 68245.00 -20210968.78396 13889417.33021 -10153511.35803    -2295.06556    -1307.87943     2837.33467 
 59583 68305.00 -20347895.88645 13810412.01322 -9982883.54606    -2269.12503    -1325.59550     2850.21591 
 59583 68365.00 -20483261.19735 13730346.69937 -9811489.35412    -2243.00636    -1343.21251     2862.88030 
 59583 68425.00 -20617054.08695 13649227.37329 -9639341.82496    -2216.71151    -1360.72909     2875.32679 
 59583 68485.00 -20749264.04336 13567060.10255 -9466454.06332    -2190.24244    -1378.14385     2887.55436 
 59583 68545.00 -20879880.67337 13483851.03732 -9292839.23494    -2163.60116    -1395.45542     2899.56199 
 59583 68605.00 -21008893.70338 13399606.40987 -9118510.56560    -2136.78964    -1412.66244     2911.34870 
 59583 68665.00 -21136292.98024 13314332.53416 -8943481.34011    -2109.80992    -1429.76355     2922.91351 
 59583 68725.00 -21262068.47211 13228035.80542 -8767764.90132    -2082.66402    -1446.75740     2934.25547 
 59583 68785.00 -21386210.26933 13140722.69968 -8591374.64913    -2055.35398    -1463.64264     2945.37362 
 59583 68845.00 -21508708.58525 13052399.77333 -8414324.03947    -2027.88186    -1480.41795     2956.26704 
 59583 68905.00 -21629553.75709 12963073.66263 -8236626.58328    -2000.24973    -1497.08199     2966.93483 
 59583 68965.00 -21748736.24672 12872751.08328 -8058295.84552    -1972.45967    -1513.63344     2977.37609 
 59583 69025.00 -21866246.64152 12781438.82994 -7879345.44411    -1944.51379    -1530.07099     2987.58996 
 59583 69085.00 -21982075.65519 12689143.77571 -7699789.04893    -1916.41420    -1546.39334     2997.57556 
 59583 69145.00 -22096214.12853 12595872.87168 -7519640.38078    -1888.16301    -1562.59919     3007.33206 
 59583 69205.00 -22208653.03022 12501633.14644 -7338913.21032    -1859.76238    -1578.68725     3016.85865 
 59583 69265.00 -22319383.45764 12406431.70552 -7157621.35705    -1831.21445    -1594.65625     3026.15451 
 59583 69325.00 -22428396.63762 12310275.73096 -6975778.68823    -1802.52138    -1610.50492     3035.21885 
 59583 69385.00 -22535683.92720 12213172.48074 -6793399.11787    -1773.68535    -1626.23199     3044.05092 
 59583 69445.00 -22641236.81439 12115129.28826 -6610496.60562    -1744.70855    -1641.83621     3052.64994 
 59583 69505.00 -22745046.91892 12016153.56186 -6427085.15574    -1715.59318    -1657.31634     3061.01520 
 59583 69565.00 -22847105.99295 11916252.78422 -6243178.81601    -1686.34145    -1672.67115     3069.14597 
 59583 69625.00 -22947405.92184 11815434.51184 -6058791.67666    -1656.95560    -1687.89939     3077.04156 
 59583 69685.00 -23045938.72479 11713706.37452 -5873937.86929    -1627.43785    -1702.99987     3084.70128 
 59583 69745.00 -23142696.55564 11611076.07477 -5688631.56581    -1597.79046    -1717.97137     3092.12447 
 59583 69805.00 -23237671.70348 11507551.38727 -5502886.97728    -1568.01569    -1732.81269     3099.31050 
 59583 69865.00 -23330856.59338 11403140.15827 -5316718.35292    -1538.11581    -1747.52266     3106.25872 
 59583 69925.00 -23422243.78706 11297850.30505 -5130139.97892    -1508.09309    -1762.10007     3112.96854 
 59583 69985.00 -23511825.98352 11191689.81533 -4943166.17739    -1477.94985    -1776.54378     3119.43937 
 59583 70045.00 -23599596.01977 11084666.74667 -4755811.30523    -1447.68837    -1790.85261     3125.67063 
 59583 70105.00 -23685546.87136 10976789.22588 -4568089.75305    -1417.31098    -1805.02543     3131.66177 
 59583 70165.00 -23769671.65313 10868065.44842 -4380015.94400    -1386.82000    -1819.06108     3137.41226 
 59583 70225.00 -23851963.61975 10758503.67782 -4191604.33273    -1356.21777    -1832.95845     3142.92159 
 59583 70285.00 -23932416.16636 10648112.24502 -4002869.40418    -1325.50663    -1846.71641     3148.18925 
 59583 70345.00 -24011022.82918 10536899.54777 -3813825.67253    -1294.68894    -1860.33385     3153.21478 
 59583 70405.00 -24087777.28607 10424874.05003 -3624487.68004    -1263.76707    -1873.80969     3157.99770 
 59583 70465.00 -24162673.35715 10312044.28130 -3434869.99589    -1232.74339    -1887.14282     3162.53759 
 59583 70525.00 -24235705.00533 10198418.83602 -3244987.21511    -1201.62028    -1900.33217     3166.83402 
 59583 70585.00 -24306866.33688 10084006.37288 -3054853.95735    -1170.40014    -1913.37668     3170.88659 
 59583 70645.00 -24376151.60199  9968815.61422 -2864484.86585    -1139.08538    -1926.27529     3174.69492 
 59583 70705.00 -24443555.19529  9852855.34534 -2673894.60618    -1107.67840    -1939.02696     3178.25864 
 59583 70765.00 -24509071.65634  9736134.41386 -2483097.86516    -1076.18162    -1951.63065     3181.57741 
 59583 70825.00 -24572695.67023  9618661.72903 -2292109.34971    -1044.59748    -1964.08535     3184.65091 
 59583 70885.00 -24634422.06799  9500446.26110 -2100943.78564    -1012.92841    -1976.39004     3187.47883 
 59583 70945.00 -24694245.82713  9381497.04058 -1909615.91655     -981.17686    -1988.54372     3190.06087 
 59583 71005.00 -24752162.07209  9261823.15761 -1718140.50265     -949.34527    -2000.54541     3192.39679 
 59583 71065.00 -24808166.07472  9141433.76123 -1526532.31957     -917.43611    -2012.39412     3194.48632 
 59583 71125.00 -24862253.25474  9020338.05873 -1334806.15725     -885.45185    -2024.08891     3196.32924 
 59583 71185.00 -24914419.18017  8898545.31490 -1142976.81872     -853.39496    -2035.62880     3197.92534 
 59583 71245.00 -24964659.56777  8776064.85136  -951059.11895     -821.26793    -2047.01286     3199.27443 
 59583 71305.00 -25012970.28343  8652906.04582  -759067.88368     -789.07324    -2058.24017     3200.37635 
 59583 71365.00 -25059347.34263  8529078.33139  -567017.94824     -756.81339    -2069.30980     3201.23094 
 59583 71425.00 -25103786.91077  8404591.19584  -374924.15639     -724.49088    -2080.22085     3201.83806 
 59583 71485.00 -25146285.30361  8279454.18086  -182801.35910     -692.10823    -2090.97243     3202.19762 
 59583 71545.00 -25186838.98762  8153676.88138     9335.58658     -659.66794    -2101.56365     3202.30952 
 59583 71605.00 -25225444.58030  8027268.94476   201471.81873     -627.17254    -2111.99365     3202.17369 
 59583 71665.00 -25262098.85060  7900240.07010   393592.47176     -594.62455    -2122.26158     3201.79007 
 59583 71725.00 -25296798.71919  7772600.00747   585682.67753     -562.02650    -2132.36658     3201.15864 
 59583 71785.00 -25329541.25882  7644358.55714   777727.56663     -529.38094    -2142.30783     3200.27938 
 59583 71845.00 -25360323.69460  7515525.56888   969712.26948     -496.69040    -2152.08451     3199.15230 
 59583 71905.00 -25389143.40431  7386110.94113  1161621.91758     -463.95743    -2161.69582     3197.77743 
 59583 71965.00 -25415997.91871  7256124.62027  1353441.64467     -431.18458    -2171.14096     3196.15482 
 59583 72025.00 -25440884.92174  7125576.59982  1545156.58793     -398.37442    -2180.41915     3194.28452 
 59583 72085.00 -25463802.25088  6994476.91971  1736751.88915     -365.52949    -2189.52963     3192.16664 
 59583 72145.00 -25484747.89729  6862835.66545  1928212.69598     -332.65236    -2198.47164     3189.80127 
 59583 72205.00 -25503720.00613  6730662.96736  2119524.16305     -299.74560    -2207.24445     3187.18855 
 59583 72265.00 -25520716.87673  6597968.99979  2310671.45322     -266.81178    -2215.84732     3184.32861 
 59583 72325.00 -25535736.96282  6464763.98030  2501639.73873     -233.85349    -2224.27954     3181.22164 
 59583 72385.00 -25548778.87271  6331058.16889  2692414.20246     -200.87328    -2232.54042     3177.86781 
 59583 72445.00 -25559841.36949  6196861.86718  2882980.03902     -167.87375    -2240.62926     3174.26732 
 59583 72505.00 -25568923.37119  6062185.41759  3073322.45607     -134.85748    -2248.54539     3170.42042 
 59583 72565.00 -25576023.95093  5927039.20256  3263426.67539     -101.82706    -2256.28815     3166.32733 
 59583 72625.00 -25581142.33708  5791433.64368  3453277.93418      -68.78507    -2263.85690     3161.98834 
 59583 72685.00 -25584277.91339  5655379.20094  3642861.48619      -35.73411    -2271.25100     3157.40372 
 59583 72745.00 -25585430.21907  5518886.37184  3832162.60294       -2.67676    -2278.46983     3152.57378 
 59583 72805.00 -25584598.94896  5381965.69061  4021166.57488       30.38438    -2285.51280     3147.49885 
 59583 72865.00 -25581783.95356  5244627.72735  4209858.71265       63.44671    -2292.37930     3142.17927 
 59583 72925.00 -25576985.23915  5106883.08719  4398224.34819       96.50764    -2299.06876     3136.61540 
 59583 72985.00 -25570202.96782  4968742.40948  4586248.83600      129.56457    -2305.58062     3130.80765 
 59583 73045.00 -25561437.45757  4830216.36692  4773917.55428      162.61489    -2311.91433     3124.75640 
 59583 73105.00 -25550689.18231  4691315.66471  4961215.90615      195.65602    -2318.06936     3118.46208 
 59583 73165.00 -25537958.77187  4552051.03975  5148129.32083      228.68536    -2324.04518     3111.92514 
 59583 73225.00 -25523247.01208  4412433.25969  5334643.25482      261.70030    -2329.84128     3105.14605 
 59583 73285.00 -25506554.84471  4272473.12218  5520743.19309      294.69824    -2335.45718     3098.12529 
 59583 73345.00 -25487883.36746  4132181.45394  5706414.65027      327.67658    -2340.89240     3090.86335 
 59583 73405.00 -25467233.83397  3991569.10993  5891643.17181      360.63274    -2346.14647     3083.36077 
 59583 73465.00 -25444607.65375  3850646.97245  6076414.33518      393.56410    -2351.21895     3075.61809 
 59583 73525.00 -25420006.39213  3709425.95031  6260713.75107      426.46808    -2356.10940     3067.63588 
 59583 73585.00 -25393431.77018  3567916.97793  6444527.06451      459.34208    -2360.81741     3059.41471 
 59583 73645.00 -25364885.66467  3426131.01449  6627839.95608      492.18350    -2365.34256     3050.95518 
 59583 73705.00 -25334370.10794  3284079.04302  6810638.14310      524.98975    -2369.68446     3042.25792 
 59583 73765.00 -25301887.28780  3141772.06955  6992907.38074      557.75824    -2373.84275     3033.32358 
 59583 73825.00 -25267439.54741  2999221.12221  7174633.46326      590.48639    -2377.81705     3024.15280 
 59583 73885.00 -25231029.38515  2856437.25035  7355802.22513      623.17161    -2381.60703     3014.74627 
 59583 73945.00 -25192659.45447  2713431.52363  7536399.54219      655.81131    -2385.21235     3005.10470 
 59583 74005.00 -25152332.56374  2570215.03119  7716411.33283      688.40291    -2388.63269     2995.22879 
 59583 74065.00 -25110051.67605  2426798.88069  7895823.55915      720.94384    -2391.86776     2985.11929 
 59583 74125.00 -25065819.90904  2283194.19744  8074622.22809      753.43153    -2394.91726     2974.77695 
 59583 74185.00 -25019640.53471  2139412.12353  8252793.39259      785.86340    -2397.78093     2964.20255 
 59583 74245.00 -24971516.97917  1995463.81689  8430323.15276      818.23688    -2400.45851     2953.39689 
 59583 74305.00 -24921452.82245  1851360.45041  8607197.65699      850.54942    -2402.94975     2942.36078 
 59583 74365.00 -24869451.79824  1707113.21102  8783403.10310      882.79845    -2405.25444     2931.09505 
 59583 74425.00 -24815517.79364  1562733.29884  8958925.73950      914.98141    -2407.37235     2919.60055 
 59583 74485.00 -24759654.84887  1418231.92618  9133751.86629      947.09577    -2409.30329     2907.87817 
 59583 74545.00 -24701867.15704  1273620.31674  9307867.83642      979.13897    -2411.04708     2895.92878 
 59583 74605.00 -24642159.06380  1128909.70461  9481260.05679     1011.10848    -2412.60356     2883.75329 
 59583 74665.00 -24580535.06708   984111.33341  9653914.98940     1043.00175    -2413.97256     2871.35264 
 59583 74725.00 -24516999.81670   839236.45535  9825819.15244     1074.81626    -2415.15397     2858.72776 
 59583 74785.00 -24451558.11414   694296.33037  9996959.12140     1106.54949    -2416.14765     2845.87963 
 59583 74845.00 -24384214.91209   549302.22513 10167321.53023     1138.19891    -2416.95350     2832.80923 
 59583 74905.00 -24314975.31414   404265.41221 10336893.07237     1169.76202    -2417.57144     2819.51755 
 59583 74965.00 -24243844.57441   259197.16909 10505660.50191     1201.23631    -2418.00138     2806.00562 
 59583 75025.00 -24170828.09713   114108.77731 10673610.63467     1232.61928    -2418.24326     2792.27447 
 59583 75085.00 -24095931.43628   -30988.47850 10840730.34927     1263.90844    -2418.29705     2778.32517 
 59583 75145.00 -24019160.29514  -176083.31152 11007006.58823     1295.10131    -2418.16272     2764.15877 
 59583 75205.00 -23940520.52588  -321164.43364 11172426.35907     1326.19540    -2417.84024     2749.77639 
 59583 75265.00 -23860018.12912  -466220.55641 11336976.73535     1357.18824    -2417.32962     2735.17912 
 59583 75325.00 -23777659.25349  -611240.39195 11500644.85775     1388.07739    -2416.63089     2720.36810 
 59583 75385.00 -23693450.19511  -756212.65387 11663417.93516     1418.86036    -2415.74406     2705.34447 
 59583 75445.00 -23607397.39720  -901126.05818 11825283.24573     1449.53474    -2414.66919     2690.10939 
 59583 75505.00 -23519507.44949 -1045969.32424 11986228.13788     1480.09806    -2413.40635     2674.66404 
 59583 75565.00 -23429787.08780 -1190731.17564 12146240.03142     1510.54791    -2411.95561     2659.00962 
 59583 75625.00 -23338243.19347 -1335400.34117 12305306.41855     1540.88186    -2410.31706     2643.14735 
 59583 75685.00 -23244882.79284 -1479965.55570 12463414.86488     1571.09750    -2408.49082     2627.07846 
 59583 75745.00 -23149713.05671 -1624415.56112 12620553.01052     1601.19242    -2406.47700     2610.80420 
 59583 75805.00 -23052741.29979 -1768739.10725 12776708.57105     1631.16425    -2404.27576     2594.32583 
 59583 75865.00 -22953974.98014 -1912924.95280 12931869.33857     1661.01057    -2401.88723     2577.64465 
 59583 75925.00 -22853421.69854 -2056961.86622 13086023.18269     1690.72904    -2399.31161     2560.76194 
 59583 75985.00 -22751089.19795 -2200838.62668 13239158.05155     1720.31727    -2396.54906     2543.67902 
 59583 76045.00 -22646985.36290 -2344544.02497 13391261.97282     1749.77292    -2393.59980     2526.39724 
 59583 76105.00 -22541118.21882 -2488066.86441 13542323.05469     1779.09365    -2390.46403     2508.91794 
 59583 76165.00 -22433495.93145 -2631395.96177 13692329.48687     1808.27711    -2387.14199     2491.24248 
 59583 76225.00 -22324126.80621 -2774520.14819 13841269.54152     1837.32099    -2383.63393     2473.37226 
 59583 76285.00 -22213019.28750 -2917428.27012 13989131.57429     1866.22298    -2379.94012     2455.30866 
 59583 76345.00 -22100181.95805 -3060109.19017 14135904.02525     1894.98078    -2376.06081     2437.05311 
 59583 76405.00 -21985623.53826 -3202551.78811 14281575.41985     1923.59209    -2371.99632     2418.60703 
 59583 76465.00 -21869352.88547 -3344744.96169 14426134.36986     1952.05464    -2367.74695     2399.97187 
 59583 76525.00 -21751378.99329 -3486677.62763 14569569.57435     1980.36617    -2363.31302     2381.14910 
 59583 76585.00 -21631710.99084 -3628338.72249 14711869.82060     2008.52443    -2358.69487     2362.14019 
 59583 76645.00 -21510358.14208 -3769717.20358 14853023.98502     2036.52716    -2353.89285     2342.94663 
